department,muni,year,rural_pop,urban_pop,total_pop,area,altitude,discapital,la_violencia,ocup_espan,land_conflicts,homicides,coca_hectares,coca,farc_attacks,para_attacks
Antioquia,Anza,2001,6191,1099,7290,256,620,29.099184036254883,1,0,0,NA,0,0,0,0
Antioquia,Anza,2002,6215,1114,7329,256,620,29.099184036254883,1,0,0,NA,0,0,0,1
Antioquia,Anza,2003,6234,1128,7362,256,620,29.099184036254883,1,0,0,3,0,0,0,0
Antioquia,Anza,2004,6249,1141,7390,256,620,29.099184036254883,1,0,0,7,0,0,0,0
Antioquia,Anza,2005,6260,1155,7415,256,620,29.099184036254883,1,0,0,3,0,0,0,0
Antioquia,Anza,2006,6265,1168,7433,256,620,29.099184036254883,1,0,0,4,0,0,2,0
Antioquia,Anza,2007,6271,1180,7451,256,620,29.099184036254883,1,0,0,2,0,0,2,0
Antioquia,Anza,2008,6276,1192,7468,256,620,29.099184036254883,1,0,0,2,0,0,0,0
Antioquia,Anza,2009,6280,1204,7484,256,620,29.099184036254883,1,0,0,0,0,0,0,0
Antioquia,Anza,2010,6286,1214,7500,256,620,29.099184036254883,1,0,0,1,0,0,0,0
Antioquia,Anza,2011,6290,1225,7515,256,620,29.099184036254883,1,0,0,2,0,0,NA,NA
Antioquia,Anza,2012,6295,1234,7529,256,620,29.099184036254883,1,0,0,0,0,0,NA,NA
Antioquia,Anza,2013,6299,1244,7543,256,620,29.099184036254883,1,0,0,4,0,0,NA,NA
Antioquia,Anza,2014,6304,1252,7556,256,620,29.099184036254883,1,0,0,0,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Antioquia,Apartadó,1993,16186,62464,78650,607,80,209.22433471679688,0,0,0,NA,0,0,13,0
Antioquia,Apartadó,1994,16327,66236,82563,607,80,209.22433471679688,0,0,0,NA,0,0,6,0
Antioquia,Apartadó,1995,16490,70184,86674,607,80,209.22433471679688,0,0,0,NA,0,0,7,0
Antioquia,Apartadó,1996,16674,74279,90953,607,80,209.22433471679688,0,0,0,NA,0,0,5,0
Antioquia,Apartadó,1997,16879,78485,95364,607,80,209.22433471679688,0,0,0,NA,0,0,6,1
Antioquia,Apartadó,1998,17115,82756,99871,607,80,209.22433471679688,0,0,0,NA,0,0,4,1
Antioquia,Apartadó,1999,17382,87033,104415,607,80,209.22433471679688,0,0,0,NA,0,0,1,2
Antioquia,Apartadó,2000,17696,91305,109001,607,80,209.22433471679688,0,0,0,NA,0,0,2,3
Antioquia,Apartadó,2001,18038,95537,113575,607,80,209.22433471679688,0,0,0,NA,0,0,3,1
Antioquia,Apartadó,2002,18389,99735,118124,607,80,209.22433471679688,0,0,0,NA,0,0,2,0
Antioquia,Apartadó,2003,18769,103871,122640,607,80,209.22433471679688,0,0,0,50,0,0,2,0
Antioquia,Apartadó,2004,19137,107921,127058,607,80,209.22433471679688,0,0,0,46,0,0,0,0
Antioquia,Apartadó,2005,19518,111898,131416,607,80,209.22433471679688,0,0,0,50,0,0,4,0
Antioquia,Apartadó,2006,19889,115765,135654,607,80,209.22433471679688,0,0,0,27,0,0,0,0
Antioquia,Apartadó,2007,20264,119649,139913,607,80,209.22433471679688,0,0,0,63,0,0,1,0
Antioquia,Apartadó,2008,20657,123626,144283,607,80,209.22433471679688,0,0,0,56,10,1,1,0
Antioquia,Apartadó,2009,21067,127678,148745,607,80,209.22433471679688,0,0,0,54,21,1,0,0
Antioquia,Apartadó,2010,21495,131824,153319,607,80,209.22433471679688,0,0,0,44,70,1,0,0
Antioquia,Apartadó,2011,21950,136109,158059,607,80,209.22433471679688,0,0,0,78,0,1,NA,NA
Antioquia,Apartadó,2012,22424,140490,162914,607,80,209.22433471679688,0,0,0,45,19,1,NA,NA
Antioquia,Apartadó,2013,22919,144976,167895,607,80,209.22433471679688,0,0,0,36,5,1,NA,NA
Antioquia,Apartadó,2014,23435,149573,173008,607,80,209.22433471679688,0,0,0,41,0,1,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Antioquia,Arboletes,1993,19205,7695,26900,718,4,269.67437744140625,0,1,0,NA,0,0,0,0
Antioquia,Arboletes,1994,18513,7951,26464,718,4,269.67437744140625,0,1,0,NA,0,0,0,0
Antioquia,Arboletes,1995,17956,8240,26196,718,4,269.67437744140625,0,1,0,NA,0,0,0,0
Antioquia,Arboletes,1996,17530,8562,26092,718,4,269.67437744140625,0,1,0,NA,0,0,0,0
Antioquia,Arboletes,1997,17231,8910,26141,718,4,269.67437744140625,0,1,0,NA,0,0,0,0
Antioquia,Arboletes,1998,17055,9280,26335,718,4,269.67437744140625,0,1,0,NA,0,0,0,0
Antioquia,Arboletes,1999,16997,9668,26665,718,4,269.67437744140625,0,1,0,NA,0,0,0,0
Antioquia,Arboletes,2000,17055,10069,27124,718,4,269.67437744140625,0,1,0,NA,0,0,0,0
Antioquia,Arboletes,2001,17218,10479,27697,718,4,269.67437744140625,0,1,0,NA,0,0,0,0
Antioquia,Arboletes,2002,17458,10903,28361,718,4,269.67437744140625,0,1,0,NA,0,0,0,0
Antioquia,Arboletes,2003,17764,11334,29098,718,4,269.67437744140625,0,1,0,1,0,0,0,0
Antioquia,Arboletes,2004,18123,11771,29894,718,4,269.67437744140625,0,1,0,1,0,0,0,0
Antioquia,Arboletes,2005,18525,12213,30738,718,4,269.67437744140625,0,1,0,2,0,0,0,0
Antioquia,Arboletes,2006,18951,12658,31609,718,4,269.67437744140625,0,1,0,5,0,0,0,0
Antioquia,Arboletes,2007,19385,13108,32493,718,4,269.67437744140625,0,1,0,5,0,0,0,0
Antioquia,Arboletes,2008,19826,13559,33385,718,4,269.67437744140625,0,1,0,4,0,0,0,0
Antioquia,Arboletes,2009,20279,14014,34293,718,4,269.67437744140625,0,1,0,6,0,0,0,0
Antioquia,Arboletes,2010,20740,14472,35212,718,4,269.67437744140625,0,1,0,4,0,0,0,0
Antioquia,Arboletes,2011,21214,14935,36149,718,4,269.67437744140625,0,1,0,6,0,0,NA,NA
Antioquia,Arboletes,2012,21712,15412,37124,718,4,269.67437744140625,0,1,0,7,0,0,NA,NA
Antioquia,Arboletes,2013,22213,15887,38100,718,4,269.67437744140625,0,1,0,6,0,0,NA,NA
Antioquia,Arboletes,2014,22738,16375,39113,718,4,269.67437744140625,0,1,0,8,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Antioquia,Argelia,1993,8664,2968,11632,257,1750,92.318634033203125,0,0,0,NA,0,0,0,0
Antioquia,Argelia,1994,8566,2974,11540,257,1750,92.318634033203125,0,0,0,NA,0,0,0,0
Antioquia,Argelia,1995,8459,2975,11434,257,1750,92.318634033203125,0,0,0,NA,0,0,1,0
Antioquia,Argelia,1996,8346,2973,11319,257,1750,92.318634033203125,0,0,0,NA,0,0,1,0
Antioquia,Argelia,1997,8228,2968,11196,257,1750,92.318634033203125,0,0,0,NA,0,0,0,0
Antioquia,Argelia,1998,8108,2960,11068,257,1750,92.318634033203125,0,0,0,NA,0,0,2,0
Antioquia,Argelia,1999,7987,2948,10935,257,1750,92.318634033203125,0,0,0,NA,0,0,6,0
Antioquia,Argelia,2000,7868,2933,10801,257,1750,92.318634033203125,0,0,0,NA,0,0,1,0
Antioquia,Argelia,2001,7751,2918,10669,257,1750,92.318634033203125,0,0,0,NA,0,0,0,0
Antioquia,Argelia,2002,7631,2900,10531,257,1750,92.318634033203125,0,0,0,NA,0,0,0,1
Antioquia,Argelia,2003,7508,2882,10390,257,1750,92.318634033203125,0,0,0,17,4,1,3,0
Antioquia,Argelia,2004,7382,2862,10244,257,1750,92.318634033203125,0,0,0,31,21,1,1,0
Antioquia,Argelia,2005,7250,2841,10091,257,1750,92.318634033203125,0,0,0,10,21,1,2,0
Antioquia,Argelia,2006,7110,2819,9929,257,1750,92.318634033203125,0,0,0,3,15,1,0,0
Antioquia,Argelia,2007,6993,2796,9789,257,1750,92.318634033203125,0,0,0,1,2,1,0,0
Antioquia,Argelia,2008,6874,2771,9645,257,1750,92.318634033203125,0,0,0,3,1,1,0,0
Antioquia,Argelia,2009,6768,2745,9513,257,1750,92.318634033203125,0,0,0,1,3,1,0,0
Antioquia,Argelia,2010,6665,2717,9382,257,1750,92.318634033203125,0,0,0,1,9,1,0,0
Antioquia,Argelia,2011,6553,2687,9240,257,1750,92.318634033203125,0,0,0,1,42,1,NA,NA
Antioquia,Argelia,2012,6453,2655,9108,257,1750,92.318634033203125,0,0,0,1,5,1,NA,NA
Antioquia,Argelia,2013,6346,2622,8968,257,1750,92.318634033203125,0,0,0,2,2,1,NA,NA
Antioquia,Argelia,2014,6250,2587,8837,257,1750,92.318634033203125,0,0,0,0,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Antioquia,Armenia,1993,4594,1904,6498,111,1808,21.414735794067383,0,0,0,NA,0,0,0,0
Antioquia,Armenia,1994,4497,1903,6400,111,1808,21.414735794067383,0,0,0,NA,0,0,0,0
Antioquia,Armenia,1995,4398,1898,6296,111,1808,21.414735794067383,0,0,0,NA,0,0,0,0
Antioquia,Armenia,1996,4299,1891,6190,111,1808,21.414735794067383,0,0,0,NA,0,0,0,0
Antioquia,Armenia,1997,4201,1881,6082,111,1808,21.414735794067383,0,0,0,NA,0,0,0,0
Antioquia,Armenia,1998,4102,1869,5971,111,1808,21.414735794067383,0,0,0,NA,0,0,0,0
Antioquia,Armenia,1999,4004,1856,5860,111,1808,21.414735794067383,0,0,0,NA,0,0,1,0
Antioquia,Armenia,2000,3906,1841,5747,111,1808,21.414735794067383,0,0,0,NA,0,0,0,1
Antioquia,Armenia,2001,3809,1827,5636,111,1808,21.414735794067383,0,0,0,NA,0,0,0,0
Antioquia,Armenia,2002,3713,1811,5524,111,1808,21.414735794067383,0,0,0,NA,0,0,0,0
Antioquia,Armenia,2003,3619,1796,5415,111,1808,21.414735794067383,0,0,0,3,0,0,0,0
Antioquia,Armenia,2004,3526,1779,5305,111,1808,21.414735794067383,0,0,0,2,0,0,0,0
Antioquia,Armenia,2005,3434,1762,5196,111,1808,21.414735794067383,0,0,0,2,0,0,0,0
Antioquia,Armenia,2006,3341,1745,5086,111,1808,21.414735794067383,0,0,0,2,0,0,0,0
Antioquia,Armenia,2007,3249,1726,4975,111,1808,21.414735794067383,0,0,0,0,0,0,0,0
Antioquia,Armenia,2008,3167,1711,4878,111,1808,21.414735794067383,0,0,0,1,0,0,0,0
Antioquia,Armenia,2009,3082,1693,4775,111,1808,21.414735794067383,0,0,0,0,0,0,0,0
Antioquia,Armenia,2010,3000,1673,4673,111,1808,21.414735794067383,0,0,0,0,0,0,0,0
Antioquia,Armenia,2011,2922,1656,4578,111,1808,21.414735794067383,0,0,0,1,0,0,NA,NA
Antioquia,Armenia,2012,2847,1637,4484,111,1808,21.414735794067383,0,0,0,5,0,0,NA,NA
Antioquia,Armenia,2013,2768,1615,4383,111,1808,21.414735794067383,0,0,0,4,0,0,NA,NA
Antioquia,Armenia,2014,2699,1598,4297,111,1808,21.414735794067383,0,0,0,1,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Antioquia,Barbosa,1993,21124,13574,34698,208,1301,40.0173225402832,0,0,0,NA,0,0,0,0
Antioquia,Barbosa,1994,21345,13962,35307,208,1301,40.0173225402832,0,0,0,NA,0,0,0,0
Antioquia,Barbosa,1995,21553,14357,35910,208,1301,40.0173225402832,0,0,0,NA,0,0,0,0
Antioquia,Barbosa,1996,21762,14763,36525,208,1301,40.0173225402832,0,0,0,NA,0,0,1,0
Antioquia,Barbosa,1997,21970,15173,37143,208,1301,40.0173225402832,0,0,0,NA,0,0,0,0
Antioquia,Barbosa,1998,22188,15595,37783,208,1301,40.0173225402832,0,0,0,NA,0,0,0,0
Antioquia,Barbosa,1999,22402,16015,38417,208,1301,40.0173225402832,0,0,0,NA,0,0,1,0
Antioquia,Barbosa,2000,22623,16444,39067,208,1301,40.0173225402832,0,0,0,NA,0,0,0,4
Antioquia,Barbosa,2001,22853,16872,39725,208,1301,40.0173225402832,0,0,0,NA,0,0,0,3
Antioquia,Barbosa,2002,23087,17311,40398,208,1301,40.0173225402832,0,0,0,NA,0,0,0,0
Antioquia,Barbosa,2003,23330,17739,41069,208,1301,40.0173225402832,0,0,0,29,0,0,0,1
Antioquia,Barbosa,2004,23580,18174,41754,208,1301,40.0173225402832,0,0,0,15,0,0,0,0
Antioquia,Barbosa,2005,23840,18613,42453,208,1301,40.0173225402832,0,0,0,27,0,0,0,0
Antioquia,Barbosa,2006,24118,19047,43165,208,1301,40.0173225402832,0,0,0,27,0,0,0,0
Antioquia,Barbosa,2007,24405,19496,43901,208,1301,40.0173225402832,0,0,0,19,0,0,0,0
Antioquia,Barbosa,2008,24709,19941,44650,208,1301,40.0173225402832,0,0,0,23,0,0,0,1
Antioquia,Barbosa,2009,25027,20387,45414,208,1301,40.0173225402832,0,0,0,13,0,0,0,0
Antioquia,Barbosa,2010,25345,20832,46177,208,1301,40.0173225402832,0,0,0,23,0,0,0,0
Antioquia,Barbosa,2011,25680,21274,46954,208,1301,40.0173225402832,0,0,0,34,0,0,NA,NA
Antioquia,Barbosa,2012,26011,21711,47722,208,1301,40.0173225402832,0,0,0,45,0,0,NA,NA
Antioquia,Barbosa,2013,26358,22145,48503,208,1301,40.0173225402832,0,0,0,45,0,0,NA,NA
Antioquia,Barbosa,2014,26702,22572,49274,208,1301,40.0173225402832,0,0,0,49,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Antioquia,Belmira,1993,4182,1507,5689,279,2520,38.48391342163086,0,1,0,NA,0,0,0,0
Antioquia,Belmira,1994,4204,1509,5713,279,2520,38.48391342163086,0,1,0,NA,0,0,0,0
Antioquia,Belmira,1995,4223,1513,5736,279,2520,38.48391342163086,0,1,0,NA,0,0,0,0
Antioquia,Belmira,1996,4239,1522,5761,279,2520,38.48391342163086,0,1,0,NA,0,0,1,0
Antioquia,Belmira,1997,4255,1533,5788,279,2520,38.48391342163086,0,1,0,NA,0,0,1,0
Antioquia,Belmira,1998,4273,1547,5820,279,2520,38.48391342163086,0,1,0,NA,0,0,2,0
Antioquia,Belmira,1999,4295,1562,5857,279,2520,38.48391342163086,0,1,0,NA,0,0,0,0
Antioquia,Belmira,2000,4322,1579,5901,279,2520,38.48391342163086,0,1,0,NA,0,0,0,0
Antioquia,Belmira,2001,4357,1597,5954,279,2520,38.48391342163086,0,1,0,NA,0,0,0,0
Antioquia,Belmira,2002,4392,1617,6009,279,2520,38.48391342163086,0,1,0,NA,0,0,0,0
Antioquia,Belmira,2003,4428,1638,6066,279,2520,38.48391342163086,0,1,0,2,0,0,0,0
Antioquia,Belmira,2004,4466,1660,6126,279,2520,38.48391342163086,0,1,0,1,0,0,0,0
Antioquia,Belmira,2005,4505,1683,6188,279,2520,38.48391342163086,0,1,0,2,0,0,0,0
Antioquia,Belmira,2006,4544,1707,6251,279,2520,38.48391342163086,0,1,0,0,0,0,0,0
Antioquia,Belmira,2007,4579,1732,6311,279,2520,38.48391342163086,0,1,0,2,0,0,0,0
Antioquia,Belmira,2008,4610,1756,6366,279,2520,38.48391342163086,0,1,0,1,0,0,0,0
Antioquia,Belmira,2009,4639,1781,6420,279,2520,38.48391342163086,0,1,0,2,0,0,0,0
Antioquia,Belmira,2010,4674,1805,6479,279,2520,38.48391342163086,0,1,0,1,0,0,0,0
Antioquia,Belmira,2011,4704,1830,6534,279,2520,38.48391342163086,0,1,0,0,0,0,NA,NA
Antioquia,Belmira,2012,4736,1854,6590,279,2520,38.48391342163086,0,1,0,6,0,0,NA,NA
Antioquia,Belmira,2013,4766,1879,6645,279,2520,38.48391342163086,0,1,0,7,0,0,NA,NA
Antioquia,Belmira,2014,4806,1903,6709,279,2520,38.48391342163086,0,1,0,6,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Antioquia,Bello,1993,20027,262171,282198,151,1495,11.407896041870117,0,0,0,NA,0,0,0,0
Antioquia,Bello,1994,19830,269206,289036,151,1495,11.407896041870117,0,0,0,NA,0,0,0,0
Antioquia,Bello,1995,19585,276360,295945,151,1495,11.407896041870117,0,0,0,NA,0,0,0,0
Antioquia,Bello,1996,19274,283648,302922,151,1495,11.407896041870117,0,0,0,NA,0,0,0,0
Antioquia,Bello,1997,18888,291091,309979,151,1495,11.407896041870117,0,0,0,NA,0,0,0,0
Antioquia,Bello,1998,18418,298706,317124,151,1495,11.407896041870117,0,0,0,NA,0,0,1,0
Antioquia,Bello,1999,17848,306514,324362,151,1495,11.407896041870117,0,0,0,NA,0,0,0,0
Antioquia,Bello,2000,17190,314536,331726,151,1495,11.407896041870117,0,0,0,NA,0,0,0,0
Antioquia,Bello,2001,16456,322777,339233,151,1495,11.407896041870117,0,0,0,NA,0,0,0,0
Antioquia,Bello,2002,15704,331274,346978,151,1495,11.407896041870117,0,0,0,NA,0,0,0,3
Antioquia,Bello,2003,14943,340024,354967,151,1495,11.407896041870117,0,0,0,261,0,0,0,1
Antioquia,Bello,2004,14196,349033,363229,151,1495,11.407896041870117,0,0,0,162,0,0,0,0
Antioquia,Bello,2005,13458,358167,371625,151,1495,11.407896041870117,0,0,0,118,0,0,0,0
Antioquia,Bello,2006,12724,367381,380105,151,1495,11.407896041870117,0,0,0,104,0,0,0,0
Antioquia,Bello,2007,11994,376407,388401,151,1495,11.407896041870117,0,0,0,112,0,0,0,0
Antioquia,Bello,2008,11278,385387,396665,151,1495,11.407896041870117,0,0,0,80,0,0,0,0
Antioquia,Bello,2009,10575,394320,404895,151,1495,11.407896041870117,0,0,0,106,0,0,0,0
Antioquia,Bello,2010,9888,403298,413186,151,1495,11.407896041870117,0,0,0,88,0,0,0,0
Antioquia,Bello,2011,9232,412344,421576,151,1495,11.407896041870117,0,0,0,86,0,0,NA,NA
Antioquia,Bello,2012,8600,421434,430034,151,1495,11.407896041870117,0,0,0,119,0,0,NA,NA
Antioquia,Bello,2013,8001,430576,438577,151,1495,11.407896041870117,0,0,0,92,0,0,NA,NA
Antioquia,Bello,2014,7432,439753,447185,151,1495,11.407896041870117,0,0,0,97,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Antioquia,Betania,1993,7914,3855,11769,170,1150,72.28752899169922,0,0,0,NA,0,0,0,0
Antioquia,Betania,1994,7787,3839,11626,170,1150,72.28752899169922,0,0,0,NA,0,0,0,0
Antioquia,Betania,1995,7650,3827,11477,170,1150,72.28752899169922,0,0,0,NA,0,0,0,0
Antioquia,Betania,1996,7508,3819,11327,170,1150,72.28752899169922,0,0,0,NA,0,0,0,0
Antioquia,Betania,1997,7364,3813,11177,170,1150,72.28752899169922,0,0,0,NA,0,0,0,0
Antioquia,Betania,1998,7222,3808,11030,170,1150,72.28752899169922,0,0,0,NA,0,0,0,1
Antioquia,Betania,1999,7087,3804,10891,170,1150,72.28752899169922,0,0,0,NA,0,0,0,0
Antioquia,Betania,2000,6962,3800,10762,170,1150,72.28752899169922,0,0,0,NA,0,0,0,0
Antioquia,Betania,2001,6847,3799,10646,170,1150,72.28752899169922,0,0,0,NA,0,0,0,0
Antioquia,Betania,2002,6737,3799,10536,170,1150,72.28752899169922,0,0,0,NA,0,0,0,0
Antioquia,Betania,2003,6631,3801,10432,170,1150,72.28752899169922,0,0,0,3,0,0,0,0
Antioquia,Betania,2004,6530,3804,10334,170,1150,72.28752899169922,0,0,0,5,0,0,0,0
Antioquia,Betania,2005,6436,3810,10246,170,1150,72.28752899169922,0,0,0,3,0,0,0,0
Antioquia,Betania,2006,6347,3818,10165,170,1150,72.28752899169922,0,0,0,6,0,0,0,0
Antioquia,Betania,2007,6250,3826,10076,170,1150,72.28752899169922,0,0,0,4,0,0,0,0
Antioquia,Betania,2008,6145,3833,9978,170,1150,72.28752899169922,0,0,0,2,0,0,0,0
Antioquia,Betania,2009,6043,3838,9881,170,1150,72.28752899169922,0,0,0,6,0,0,0,0
Antioquia,Betania,2010,5935,3843,9778,170,1150,72.28752899169922,0,0,0,6,0,0,0,0
Antioquia,Betania,2011,5841,3847,9688,170,1150,72.28752899169922,0,0,0,1,0,0,NA,NA
Antioquia,Betania,2012,5735,3851,9586,170,1150,72.28752899169922,0,0,0,3,0,0,NA,NA
Antioquia,Betania,2013,5634,3853,9487,170,1150,72.28752899169922,0,0,0,1,0,0,NA,NA
Antioquia,Betania,2014,5534,3854,9388,170,1150,72.28752899169922,0,0,0,13,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Antioquia,Betulia,1993,11458,4313,15771,255,1615,33.65726852416992,1,0,0,NA,0,0,1,0
Antioquia,Betulia,1994,11464,4374,15838,255,1615,33.65726852416992,1,0,0,NA,0,0,0,0
Antioquia,Betulia,1995,11460,4440,15900,255,1615,33.65726852416992,1,0,0,NA,0,0,2,0
Antioquia,Betulia,1996,11450,4514,15964,255,1615,33.65726852416992,1,0,0,NA,0,0,0,0
Antioquia,Betulia,1997,11438,4590,16028,255,1615,33.65726852416992,1,0,0,NA,0,0,1,1
Antioquia,Betulia,1998,11430,4668,16098,255,1615,33.65726852416992,1,0,0,NA,0,0,1,0
Antioquia,Betulia,1999,11430,4745,16175,255,1615,33.65726852416992,1,0,0,NA,0,0,2,2
Antioquia,Betulia,2000,11442,4820,16262,255,1615,33.65726852416992,1,0,0,NA,0,0,5,1
Antioquia,Betulia,2001,11468,4894,16362,255,1615,33.65726852416992,1,0,0,NA,0,0,1,4
Antioquia,Betulia,2002,11493,4965,16458,255,1615,33.65726852416992,1,0,0,NA,0,0,0,0
Antioquia,Betulia,2003,11519,5033,16552,255,1615,33.65726852416992,1,0,0,1,0,0,1,0
Antioquia,Betulia,2004,11543,5099,16642,255,1615,33.65726852416992,1,0,0,8,0,0,1,0
Antioquia,Betulia,2005,11566,5159,16725,255,1615,33.65726852416992,1,0,0,6,0,0,1,0
Antioquia,Betulia,2006,11585,5216,16801,255,1615,33.65726852416992,1,0,0,4,0,0,1,0
Antioquia,Betulia,2007,11604,5291,16895,255,1615,33.65726852416992,1,0,0,1,0,0,1,0
Antioquia,Betulia,2008,11622,5371,16993,255,1615,33.65726852416992,1,0,0,4,0,0,0,0
Antioquia,Betulia,2009,11639,5443,17082,255,1615,33.65726852416992,1,0,0,4,0,0,0,0
Antioquia,Betulia,2010,11655,5509,17164,255,1615,33.65726852416992,1,0,0,4,0,0,0,0
Antioquia,Betulia,2011,11671,5574,17245,255,1615,33.65726852416992,1,0,0,5,0,0,NA,NA
Antioquia,Betulia,2012,11686,5631,17317,255,1615,33.65726852416992,1,0,0,1,0,0,NA,NA
Antioquia,Betulia,2013,11700,5709,17409,255,1615,33.65726852416992,1,0,0,9,0,0,NA,NA
Antioquia,Betulia,2014,11713,5763,17476,255,1615,33.65726852416992,1,0,0,6,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Antioquia,Ciudad Bolívar,1993,13140,16306,29446,285,1230,61.592681884765625,0,0,0,NA,0,0,0,0
Antioquia,Ciudad Bolívar,1994,13020,16333,29353,285,1230,61.592681884765625,0,0,0,NA,0,0,0,0
Antioquia,Ciudad Bolívar,1995,12896,16356,29252,285,1230,61.592681884765625,0,0,0,NA,0,0,0,0
Antioquia,Ciudad Bolívar,1996,12775,16379,29154,285,1230,61.592681884765625,0,0,0,NA,0,0,0,0
Antioquia,Ciudad Bolívar,1997,12657,16395,29052,285,1230,61.592681884765625,0,0,0,NA,0,0,0,0
Antioquia,Ciudad Bolívar,1998,12548,16404,28952,285,1230,61.592681884765625,0,0,0,NA,0,0,0,0
Antioquia,Ciudad Bolívar,1999,12450,16404,28854,285,1230,61.592681884765625,0,0,0,NA,0,0,0,0
Antioquia,Ciudad Bolívar,2000,12366,16394,28760,285,1230,61.592681884765625,0,0,0,NA,0,0,0,1
Antioquia,Ciudad Bolívar,2001,12296,16377,28673,285,1230,61.592681884765625,0,0,0,NA,0,0,0,1
Antioquia,Ciudad Bolívar,2002,12223,16358,28581,285,1230,61.592681884765625,0,0,0,NA,0,0,0,0
Antioquia,Ciudad Bolívar,2003,12146,16340,28486,285,1230,61.592681884765625,0,0,0,27,0,0,0,0
Antioquia,Ciudad Bolívar,2004,12061,16325,28386,285,1230,61.592681884765625,0,0,0,14,0,0,0,0
Antioquia,Ciudad Bolívar,2005,11968,16311,28279,285,1230,61.592681884765625,0,0,0,14,0,0,0,0
Antioquia,Ciudad Bolívar,2006,11864,16302,28166,285,1230,61.592681884765625,0,0,0,9,0,0,0,0
Antioquia,Ciudad Bolívar,2007,11758,16293,28051,285,1230,61.592681884765625,0,0,0,15,0,0,0,0
Antioquia,Ciudad Bolívar,2008,11652,16283,27935,285,1230,61.592681884765625,0,0,0,13,0,0,0,0
Antioquia,Ciudad Bolívar,2009,11544,16274,27818,285,1230,61.592681884765625,0,0,0,9,0,0,0,0
Antioquia,Ciudad Bolívar,2010,11436,16263,27699,285,1230,61.592681884765625,0,0,0,8,0,0,0,0
Antioquia,Ciudad Bolívar,2011,11327,16252,27579,285,1230,61.592681884765625,0,0,0,9,0,0,NA,NA
Antioquia,Ciudad Bolívar,2012,11220,16238,27458,285,1230,61.592681884765625,0,0,0,18,0,0,NA,NA
Antioquia,Ciudad Bolívar,2013,11110,16225,27335,285,1230,61.592681884765625,0,0,0,22,0,0,NA,NA
Antioquia,Ciudad Bolívar,2014,10999,16211,27210,285,1230,61.592681884765625,0,0,0,22,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Antioquia,Briceño,1993,7255,1504,8759,406,2265,91.76888275146484,0,0,0,NA,0,0,0,0
Antioquia,Briceño,1994,7222,1548,8770,406,2265,91.76888275146484,0,0,0,NA,0,0,0,0
Antioquia,Briceño,1995,7176,1597,8773,406,2265,91.76888275146484,0,0,0,NA,0,0,0,0
Antioquia,Briceño,1996,7122,1650,8772,406,2265,91.76888275146484,0,0,0,NA,0,0,0,0
Antioquia,Briceño,1997,7063,1708,8771,406,2265,91.76888275146484,0,0,0,NA,0,0,1,0
Antioquia,Briceño,1998,7000,1767,8767,406,2265,91.76888275146484,0,0,0,NA,0,0,0,0
Antioquia,Briceño,1999,6938,1829,8767,406,2265,91.76888275146484,0,0,0,NA,0,1,2,0
Antioquia,Briceño,2000,6879,1891,8770,406,2265,91.76888275146484,0,0,0,NA,0,1,0,0
Antioquia,Briceño,2001,6823,1953,8776,406,2265,91.76888275146484,0,0,0,NA,20,1,0,0
Antioquia,Briceño,2002,6770,2011,8781,406,2265,91.76888275146484,0,0,0,NA,17,1,0,1
Antioquia,Briceño,2003,6718,2068,8786,406,2265,91.76888275146484,0,0,0,4,20,1,0,0
Antioquia,Briceño,2004,6664,2122,8786,406,2265,91.76888275146484,0,0,0,4,54,1,0,0
Antioquia,Briceño,2005,6610,2173,8783,406,2265,91.76888275146484,0,0,0,17,115,1,0,0
Antioquia,Briceño,2006,6553,2223,8776,406,2265,91.76888275146484,0,0,0,22,44,1,0,0
Antioquia,Briceño,2007,6500,2269,8769,406,2265,91.76888275146484,0,0,0,8,329,1,0,0
Antioquia,Briceño,2008,6448,2313,8761,406,2265,91.76888275146484,0,0,0,8,85,1,0,0
Antioquia,Briceño,2009,6398,2355,8753,406,2265,91.76888275146484,0,0,0,1,50,1,0,0
Antioquia,Briceño,2010,6352,2393,8745,406,2265,91.76888275146484,0,0,0,5,94,1,0,0
