country,sex,age,education,ethnicity,vigilante,income,victim,coup_support,neighbor_crime
Suriname,Female,50,16,2710,4,13,0,NA,1
Suriname,Female,56,7,Black,1,3,0,NA,0
Suriname,Female,57,9,Black,8,2,0,NA,0
Suriname,Male,39,4,2711,2,NA,1,NA,0
Suriname,Female,81,18,Mulatto,1,NA,0,NA,0
Suriname,Male,37,8,2709,10,NA,0,NA,0
Suriname,Female,54,6,2711,1,NA,0,NA,0
Suriname,Female,55,6,2710,7,NA,0,NA,0
Suriname,Female,50,10,2710,7,9,0,NA,0
Suriname,Male,27,13,2711,4,14,0,NA,0
Suriname,Female,25,16,2709,5,14,0,NA,0
Suriname,Female,45,16,Mulatto,3,NA,1,NA,0
Suriname,Male,29,6,2711,5,3,0,NA,0
Suriname,Male,29,11,Black,1,10,0,NA,0
Suriname,Male,36,13,2709,8,15,0,NA,0
Suriname,Female,55,3,Indigenous,1,NA,0,NA,0
Suriname,Female,34,11,2710,5,9,0,NA,0
Suriname,Male,42,5,2710,NA,13,0,NA,0
Suriname,Female,39,14,Mulatto,9,13,0,NA,0
Suriname,Female,37,18,Mulatto,1,10,0,NA,0
Suriname,Female,33,10,Black,5,NA,0,NA,1
Suriname,Female,20,13,2710,1,14,0,NA,0
Suriname,Male,42,6,2709,1,NA,0,NA,0
Suriname,Male,34,3,Mulatto,1,1,0,NA,0
Suriname,Female,71,16,Mulatto,5,NA,0,NA,0
Suriname,Male,24,18,2711,7,NA,0,NA,0
Suriname,Female,21,13,2709,8,15,0,NA,0
Suriname,Male,32,8,Black,10,NA,0,NA,0
Suriname,Female,29,8,2711,1,2,0,NA,0
Suriname,Male,41,11,Black,6,NA,0,NA,0
Suriname,Female,46,12,Indigenous,3,13,0,NA,0
Suriname,Male,44,16,Black,1,0,0,NA,0
Suriname,Male,27,13,2709,3,16,0,NA,0
Suriname,Male,19,13,Black,3,15,0,NA,0
Suriname,Female,52,9,Black,3,15,0,NA,0
Suriname,Male,59,6,2709,4,NA,0,NA,0
Suriname,Female,34,9,Black,3,NA,0,NA,0
Suriname,Female,51,9,Mulatto,5,13,0,NA,0
Suriname,Female,22,14,Mulatto,2,NA,0,NA,0
Suriname,Female,63,5,2709,2,NA,1,NA,0
Suriname,Male,28,8,Mulatto,9,5,0,NA,0
Suriname,Male,21,10,Black,1,NA,0,NA,0
Suriname,Male,48,10,Black,6,NA,0,NA,0
Suriname,Female,31,11,Black,3,8,0,NA,0
Suriname,Male,34,16,Black,1,NA,0,NA,0
Suriname,Female,21,11,2711,1,0,0,NA,1
Suriname,Male,39,8,Black,2,8,0,NA,0
Suriname,Female,62,12,Mulatto,2,8,1,NA,0
Suriname,Male,64,9,2709,1,9,0,NA,0
Suriname,Female,45,5,2709,2,NA,0,NA,0
Suriname,Female,38,13,Mulatto,2,14,0,NA,0
Suriname,Female,49,6,2709,1,9,0,NA,0
Suriname,Male,36,8,2709,2,10,0,NA,0
Suriname,Male,33,7,2711,1,5,1,NA,0
Suriname,Male,31,11,Black,10,NA,0,NA,0
Suriname,Male,37,13,2710,3,15,0,NA,0
Suriname,Female,35,10,Mulatto,5,7,1,NA,1
Suriname,Female,61,10,Black,10,NA,0,NA,0
Suriname,Male,36,13,Black,6,15,0,NA,0
Suriname,Female,28,9,2709,5,5,0,NA,0
Suriname,Female,72,7,2709,1,6,0,NA,0
Suriname,Female,26,14,2711,1,13,0,NA,0
Suriname,Female,61,13,Black,1,10,0,NA,0
Suriname,Female,19,11,2711,6,NA,0,NA,0
Suriname,Male,34,8,Black,1,2,0,NA,0
Suriname,Female,33,14,Black,6,NA,0,NA,0
Suriname,Female,50,10,2709,10,1,0,NA,0
Suriname,Male,29,10,Mulatto,5,10,0,NA,0
Suriname,Female,18,16,Mulatto,1,13,0,NA,0
Suriname,Male,23,15,2709,7,11,0,NA,0
Suriname,Male,23,8,2711,6,2,0,NA,1
Suriname,Male,29,10,Mulatto,10,12,0,NA,0
Suriname,Male,61,13,Black,5,NA,0,NA,0
Suriname,Female,24,13,Black,4,NA,0,NA,0
Suriname,Female,45,15,2710,5,11,0,NA,0
Suriname,Male,28,3,2711,1,3,0,NA,0
Suriname,Female,64,6,2710,8,6,0,NA,0
Suriname,Female,30,10,2709,10,9,0,NA,0
Suriname,Male,49,6,2711,6,NA,0,NA,0
Suriname,Female,31,12,Black,2,14,0,NA,0
Suriname,Male,27,15,Mulatto,NA,NA,0,NA,0
Suriname,Female,43,10,2710,7,9,0,NA,0
Suriname,Male,58,14,Black,2,10,0,NA,0
Suriname,Male,31,10,Mulatto,5,NA,0,NA,NA
Suriname,Male,41,13,Black,3,7,1,NA,0
Suriname,Male,24,10,Mulatto,8,12,0,NA,0
Suriname,Female,66,5,Black,3,11,0,NA,0
Suriname,Female,26,13,Black,6,NA,0,NA,0
Suriname,Female,28,8,2709,1,8,0,NA,1
Suriname,Male,38,12,Mulatto,5,NA,0,NA,0
Suriname,Male,18,10,Black,10,NA,0,NA,1
Suriname,Male,81,3,Black,1,7,0,NA,0
Suriname,Female,19,11,2710,10,2,0,NA,0
Suriname,Male,21,10,Black,7,9,1,NA,1
Suriname,Female,49,10,Black,5,16,0,NA,0
Suriname,Female,45,0,2711,1,0,0,NA,0
Suriname,Male,60,10,Black,6,12,0,NA,0
Suriname,Male,65,7,2709,3,NA,0,NA,0
Suriname,Female,34,13,Black,1,NA,0,NA,0
Suriname,Female,54,13,Indigenous,1,11,0,NA,0
Suriname,Male,36,16,2709,5,16,1,NA,1
Suriname,Male,36,18,Black,5,NA,0,NA,1
Suriname,Male,26,8,2709,1,NA,0,NA,0
Suriname,Male,43,15,Mulatto,10,NA,0,NA,NA
Suriname,Female,19,10,2710,3,5,1,NA,0
Suriname,Male,30,13,Mulatto,1,15,0,NA,0
Suriname,Female,49,10,Black,6,14,0,NA,0
Suriname,Male,25,13,Black,6,NA,0,NA,0
Suriname,Male,20,11,Mulatto,2,NA,0,NA,0
Suriname,Male,29,13,Black,10,11,0,NA,0
Suriname,Female,51,8,2711,2,NA,0,NA,0
Suriname,Male,46,13,Mulatto,1,15,0,NA,0
Suriname,Female,48,16,2706,3,15,0,NA,0
Suriname,Female,22,13,Mulatto,1,NA,0,NA,0
Suriname,Male,40,11,2710,10,NA,0,NA,0
Suriname,Female,44,6,2711,5,NA,0,NA,1
Suriname,Female,26,6,Indigenous,1,NA,0,NA,0
Suriname,Male,22,16,Don't Know,6,15,1,NA,0
Suriname,Female,18,12,Black,5,NA,0,NA,0
Suriname,Female,37,6,Indigenous,5,6,0,NA,0
Suriname,Male,24,18,Mulatto,4,15,0,NA,NA
Suriname,Female,22,12,Mulatto,1,NA,0,NA,0
Suriname,Female,43,8,Mulatto,1,8,0,NA,0
Suriname,Female,68,12,2709,10,NA,0,NA,0
Suriname,Female,35,12,2710,5,NA,0,NA,0
Suriname,Female,25,14,2709,4,NA,0,NA,0
Suriname,Male,40,10,Black,2,0,0,NA,0
Suriname,Female,39,13,Mulatto,6,14,0,NA,0
Suriname,Female,35,11,2711,9,NA,0,NA,0
Suriname,Female,26,9,2711,3,NA,0,NA,0
Suriname,Male,24,13,2711,2,14,0,NA,1
Suriname,Female,65,15,Mulatto,4,NA,0,NA,0
Suriname,Male,62,10,Black,6,NA,0,NA,0
Suriname,Female,55,9,2710,2,5,0,NA,0
Suriname,Male,22,11,Black,10,NA,0,NA,0
Suriname,Female,69,10,Black,10,8,0,NA,0
Suriname,Male,49,9,2711,1,3,0,NA,0
Suriname,Male,22,11,Black,5,NA,0,NA,0
Suriname,Male,48,9,2710,1,4,0,NA,0
Suriname,Male,30,11,2710,5,15,0,NA,0
Suriname,Female,32,10,2709,1,5,0,NA,0
Suriname,Female,56,6,2709,3,NA,0,NA,0
Suriname,Female,31,3,2711,9,0,0,NA,0
Suriname,Female,26,14,2711,4,0,0,NA,0
Suriname,Female,36,9,Mulatto,10,NA,1,NA,NA
Suriname,Female,45,10,2709,5,5,0,NA,0
Suriname,Female,34,9,2711,10,10,0,NA,0
Suriname,Male,42,7,2710,8,12,0,NA,0
Suriname,Female,60,6,Indigenous,4,NA,0,NA,0
Suriname,Female,33,8,2709,6,3,0,NA,0
Suriname,Female,71,10,Mulatto,6,7,0,NA,0
Suriname,Female,24,6,2709,1,7,0,NA,0
Suriname,Male,27,9,Black,1,NA,0,NA,0
Suriname,Male,62,7,2709,5,NA,0,NA,0
Suriname,Female,26,10,Mulatto,1,NA,0,NA,0
Suriname,Male,34,14,Mulatto,1,7,0,NA,0
Suriname,Female,51,10,Black,6,NA,0,NA,0
Suriname,Female,21,13,2711,7,NA,0,NA,0
Suriname,Male,21,8,Mulatto,5,10,1,NA,0
Suriname,Male,44,13,2710,10,16,0,NA,0
Suriname,Male,24,10,Black,8,NA,0,NA,0
Suriname,Female,64,13,Other,2,NA,0,NA,0
Suriname,Female,66,5,2709,4,10,1,NA,0
Suriname,Female,33,14,Mulatto,7,15,0,NA,0
Suriname,Male,81,6,Mulatto,1,2,0,NA,0
Suriname,Male,21,10,2710,5,5,0,NA,1
Suriname,Male,58,13,Black,1,16,0,NA,0
Suriname,Male,35,8,2711,1,8,0,NA,0
Suriname,Male,53,17,Mulatto,3,16,0,NA,0
Suriname,Female,34,10,Black,7,6,0,NA,0
Suriname,Female,40,3,2711,2,NA,0,NA,0
Suriname,Female,26,13,2709,4,NA,0,NA,0
Suriname,Male,19,10,2709,1,NA,1,NA,0
Suriname,Male,27,4,2711,4,NA,0,NA,0
Suriname,Female,29,13,2709,10,NA,0,NA,0
Suriname,Male,89,16,Mulatto,10,NA,0,NA,0
Suriname,Male,39,3,2709,4,3,0,NA,0
Suriname,Female,46,7,2710,1,NA,0,NA,0
Suriname,Male,31,13,Mulatto,5,NA,0,NA,1
Suriname,Female,25,18,Black,7,16,0,NA,1
Suriname,Female,52,16,2711,5,14,1,NA,0
Suriname,Male,35,8,2709,10,2,0,NA,0
Suriname,Female,27,10,2709,10,10,0,NA,0
Suriname,Female,30,10,Black,1,12,0,NA,1
Suriname,Female,48,6,2709,6,16,1,NA,0
Suriname,Male,45,10,Mulatto,1,NA,0,NA,0
Suriname,Female,27,1,2709,4,NA,0,NA,0
Suriname,Female,65,16,2709,10,NA,0,NA,0
Suriname,Male,32,10,2709,8,5,0,NA,0
Suriname,Male,43,16,White,1,16,0,NA,0
Suriname,Female,23,13,Black,4,0,0,NA,0
Suriname,Female,41,6,Indigenous,2,NA,0,NA,0
Suriname,Male,33,8,Black,3,13,0,NA,0
Suriname,Male,33,14,Mulatto,1,NA,0,NA,0
Suriname,Female,30,4,2709,6,NA,0,NA,0
Suriname,Female,42,16,Black,4,15,0,NA,0
Suriname,Female,32,8,2710,10,NA,1,NA,0
Suriname,Male,49,8,2710,5,NA,0,NA,1
Suriname,Male,45,11,Mulatto,3,NA,0,NA,0
Suriname,Male,25,11,2710,4,10,0,NA,0
Suriname,Male,33,11,Black,4,12,0,NA,0
Suriname,Female,50,0,2711,3,NA,1,NA,NA
Suriname,Male,46,12,2711,4,12,0,NA,0
Suriname,Female,24,13,Black,1,NA,0,NA,0
Suriname,Female,25,8,2711,3,NA,0,NA,0
Suriname,Female,43,16,Black,5,NA,0,NA,0
Suriname,Female,21,12,Mulatto,8,14,0,NA,0
Suriname,Female,33,13,Black,3,NA,0,NA,0
Suriname,Female,19,10,2711,1,16,0,NA,0
Suriname,Female,19,13,2709,10,16,0,NA,0
Suriname,Male,20,10,2711,1,NA,0,NA,0
Suriname,Female,45,10,2711,5,NA,0,NA,0
Suriname,Male,21,15,2711,3,7,1,NA,0
Suriname,Female,30,15,Mulatto,2,NA,0,NA,0
Suriname,Male,35,17,2709,4,NA,0,NA,0
Suriname,Male,36,16,Mulatto,1,NA,0,NA,0
Suriname,Female,33,14,Black,4,13,0,NA,NA
Suriname,Male,60,6,2711,3,6,1,NA,0
Suriname,Male,22,10,2711,8,NA,0,NA,0
Suriname,Female,34,13,Black,2,14,1,NA,0
Suriname,Male,61,6,2710,1,2,0,NA,0
Suriname,Female,31,13,Mulatto,10,NA,0,NA,0
Suriname,Female,53,7,2709,10,7,0,NA,0
Suriname,Female,59,10,Black,8,9,1,NA,0
Suriname,Male,30,9,2711,3,NA,0,NA,0
Suriname,Female,41,10,Mulatto,10,3,0,NA,0
Suriname,Male,21,11,2711,2,16,0,NA,1
Suriname,Female,38,10,Mulatto,3,11,0,NA,0
Suriname,Male,56,8,Other,1,2,0,NA,0
Suriname,Male,33,15,2709,1,NA,0,NA,0
Suriname,Male,62,7,Black,6,9,0,NA,0
Suriname,Male,63,11,White,2,8,0,NA,0
Suriname,Female,63,8,2710,1,NA,0,NA,0
Suriname,Male,23,3,Black,3,NA,0,NA,0
Suriname,Male,29,13,2706,9,NA,0,NA,0
Suriname,Female,32,10,2709,3,13,0,NA,0
Suriname,Male,45,7,Indigenous,1,6,0,NA,0
Suriname,Male,18,12,2711,2,3,0,NA,1
Suriname,Female,49,7,2709,1,NA,0,NA,0
Suriname,Male,44,9,2709,1,NA,0,NA,0
Suriname,Female,39,13,Black,4,13,0,NA,0
Suriname,Female,21,10,Mulatto,7,13,0,NA,0
Suriname,Male,23,5,2709,2,11,1,NA,1
Suriname,Male,20,9,Black,10,6,0,NA,0
Suriname,Male,46,10,Indigenous,1,5,0,NA,0
Suriname,Male,20,11,Mulatto,5,NA,0,NA,0
Suriname,Male,43,12,Indigenous,2,12,1,NA,0
Suriname,Male,21,14,2709,1,11,1,NA,0
Suriname,Female,19,10,2711,6,12,0,NA,0
Suriname,Female,41,10,Indigenous,1,7,0,NA,0
Suriname,Male,NA,10,Mulatto,1,NA,0,NA,0
Suriname,Female,51,3,2709,10,0,0,NA,0
Suriname,Female,24,2,Mulatto,10,3,0,NA,0
Suriname,Female,32,10,2709,4,13,1,NA,0
Suriname,Female,30,11,2710,10,10,0,NA,0
Suriname,Female,24,10,Black,1,10,0,NA,0
Suriname,Male,32,18,Mulatto,5,15,0,NA,0
Suriname,Male,18,8,2710,5,2,0,NA,0
Suriname,Male,20,12,Black,10,10,0,NA,0
Suriname,Female,56,9,Black,5,NA,0,NA,0
Suriname,Male,21,7,Black,5,NA,0,NA,1
Suriname,Male,46,9,2711,1,14,0,NA,0
Suriname,Female,44,8,2709,3,15,0,NA,0
Suriname,Female,51,4,2709,10,5,1,NA,1
Suriname,Male,37,9,2710,7,10,0,NA,0
Suriname,Female,27,18,2710,5,14,0,NA,0
Suriname,Female,47,13,2710,3,16,0,NA,0
Suriname,Male,66,10,2706,1,NA,0,NA,0
Suriname,Female,28,9,Black,5,NA,0,NA,0
Suriname,Male,19,11,Mulatto,6,NA,0,NA,0
Suriname,Female,36,9,Mulatto,7,12,0,NA,0
Suriname,Female,43,13,Black,4,NA,0,NA,0
Suriname,Male,28,10,Black,4,0,0,NA,0
Suriname,Male,42,9,Black,8,6,0,NA,0
Suriname,Male,26,12,Black,4,15,0,NA,0
Suriname,Female,36,14,2711,8,9,0,NA,0
Suriname,Male,33,6,Black,9,3,0,NA,1
Suriname,Female,20,14,Mulatto,10,14,1,NA,1
Suriname,Female,53,4,White,5,0,0,NA,0
Suriname,Female,24,5,2709,3,NA,0,NA,0
Suriname,Male,36,6,2709,1,13,1,NA,0
Suriname,Male,46,12,2710,7,16,0,NA,1
Suriname,Male,48,6,2710,2,NA,0,NA,0
Suriname,Female,19,12,Mulatto,3,9,0,NA,0
Suriname,Male,72,6,Black,7,5,0,NA,0
Suriname,Female,25,12,2710,10,NA,0,NA,0
Suriname,Female,60,6,Black,1,15,0,NA,0
Suriname,Male,50,7,2710,5,13,0,NA,0
Suriname,Female,56,6,2709,1,2,0,NA,0
Suriname,Male,65,16,2709,1,NA,1,NA,0
Suriname,Female,40,5,Indigenous,10,2,0,NA,0
Suriname,Male,45,13,White,4,16,0,NA,0
Suriname,Male,34,10,Black,5,NA,0,NA,0
Suriname,Female,26,9,Indigenous,10,2,0,NA,0
Suriname,Male,44,12,Mulatto,4,NA,0,NA,0
Suriname,Female,29,6,Indigenous,1,3,0,NA,0
Suriname,Female,64,2,2709,5,2,1,NA,0
Suriname,Female,74,13,Black,10,NA,0,NA,0
Suriname,Male,70,0,2709,1,4,0,NA,0
Suriname,Female,43,13,Indigenous,4,9,0,NA,0
Suriname,Female,21,12,Mulatto,8,7,0,NA,0
Suriname,Male,25,13,Mulatto,10,14,0,NA,0
Suriname,Female,22,7,2711,1,2,0,NA,0
Suriname,Male,74,14,Mulatto,6,9,0,NA,0
Suriname,Female,37,8,Black,10,NA,0,NA,0
Suriname,Female,29,10,2709,5,4,0,NA,0
Suriname,Female,48,0,2706,5,NA,0,NA,0
Suriname,Female,37,16,Mulatto,1,16,0,NA,0
Suriname,Male,26,11,Mulatto,10,10,0,NA,1
Suriname,Male,57,8,2709,5,13,0,NA,0
Suriname,Male,49,9,Black,3,13,0,NA,0
Suriname,Female,49,3,2709,5,NA,0,NA,0
Suriname,Male,27,13,Black,3,0,0,NA,0
Suriname,Female,44,16,2710,10,16,0,NA,0
Suriname,Male,34,8,2710,8,16,0,NA,0
Suriname,Male,58,6,2709,5,NA,0,NA,0
Suriname,Male,45,13,Mulatto,5,15,0,NA,0
Suriname,Female,27,13,Mulatto,1,NA,0,NA,0
Suriname,Female,39,13,Mulatto,10,10,0,NA,1
Suriname,Female,83,12,Mulatto,7,16,0,NA,0
Suriname,Male,58,10,Indigenous,4,12,0,NA,0
Suriname,Female,31,10,2711,5,NA,0,NA,0
Suriname,Male,43,11,Black,4,3,0,NA,0
Suriname,Female,36,16,No Response,4,NA,1,NA,0
Suriname,Female,67,18,Black,NA,5,0,NA,0
Suriname,Female,73,0,2711,1,2,0,NA,0
Suriname,Male,41,11,2711,5,15,0,NA,0
Suriname,Male,41,13,Black,2,14,0,NA,0
Suriname,Female,19,10,2711,1,8,0,NA,0
Suriname,Male,53,13,No Response,5,8,0,NA,0
Suriname,Female,46,12,Black,5,NA,0,NA,0
Suriname,Male,38,16,Black,5,15,1,NA,0
Suriname,Female,22,11,Black,1,14,0,NA,0
Suriname,Female,23,9,2711,1,NA,0,NA,0
Suriname,Male,47,10,2710,5,NA,0,NA,0
Suriname,Female,24,13,2710,5,16,0,NA,1
Suriname,Male,32,9,Indigenous,1,2,0,NA,0
Suriname,Female,21,5,Black,1,11,0,NA,1
Suriname,Male,54,18,Black,10,6,0,NA,0
Suriname,Male,36,6,Indigenous,1,NA,0,NA,0
Suriname,Female,44,13,2711,1,11,1,NA,0
Suriname,Male,42,6,2709,10,NA,0,NA,1
Suriname,Female,18,11,Black,8,NA,0,NA,0
Suriname,Female,43,10,2709,7,6,0,NA,0
Suriname,Female,22,16,Black,6,NA,0,NA,0
Suriname,Male,21,13,2709,1,NA,0,NA,0
Suriname,Female,42,0,2711,1,NA,0,NA,0
Suriname,Male,53,5,Mulatto,1,1,1,NA,0
Suriname,Male,40,6,2709,1,NA,0,NA,0
Suriname,Male,27,9,2711,4,11,0,NA,0
Suriname,Female,47,15,Mulatto,8,NA,0,NA,0
Suriname,Male,31,10,Black,1,7,0,NA,0
Suriname,Male,64,8,2710,1,10,0,NA,1
Suriname,Male,47,9,Black,4,NA,0,NA,0
Suriname,Female,27,11,2709,4,10,0,NA,0
Suriname,Male,44,12,2710,5,8,1,NA,0
Suriname,Male,42,16,Other,2,5,0,NA,1
Suriname,Female,33,12,Black,5,14,0,NA,0
Suriname,Male,24,10,Black,4,12,0,NA,0
Suriname,Male,33,14,2709,1,NA,0,NA,0
Suriname,Female,28,4,2711,1,0,0,NA,0
Suriname,Male,54,13,2711,6,12,0,NA,0
Suriname,Male,49,10,Black,6,NA,0,NA,0
Suriname,Male,35,13,2709,7,15,0,NA,0
Suriname,Female,19,12,Mulatto,1,NA,0,NA,0
Suriname,Male,24,14,Mulatto,6,NA,0,NA,0
Suriname,Male,33,10,Mulatto,4,NA,0,NA,NA
Suriname,Male,39,10,Black,5,0,0,NA,0
Suriname,Male,47,10,Indigenous,4,0,0,NA,0
Suriname,Male,40,16,Mulatto,1,NA,0,NA,1
Suriname,Male,62,5,2710,1,NA,0,NA,0
Suriname,Female,21,12,Black,5,NA,0,NA,0
Suriname,Female,21,11,Mulatto,1,NA,0,NA,1
Suriname,Female,46,9,Mulatto,1,5,0,NA,0
Suriname,Male,31,8,Mulatto,9,10,0,NA,1
Suriname,Female,62,13,2711,9,NA,1,NA,0
Suriname,Female,52,14,Mulatto,1,NA,0,NA,0
Suriname,Male,26,9,Mulatto,3,11,0,NA,0
Suriname,Female,18,10,Indigenous,10,NA,0,NA,0
Suriname,Male,47,10,Mulatto,4,14,0,NA,0
Suriname,Male,36,16,2710,6,16,0,NA,0
Suriname,Female,48,10,2709,1,12,0,NA,0
Suriname,Male,61,0,2709,1,16,0,NA,0
Suriname,Female,18,6,Mulatto,3,NA,0,NA,0
Suriname,Male,19,10,Mulatto,5,NA,0,NA,0
Suriname,Male,61,10,Mulatto,1,NA,0,NA,0
Suriname,Female,19,13,Black,3,16,0,NA,0
Suriname,Male,32,11,Mulatto,2,NA,0,NA,0
Suriname,Male,25,14,Black,5,NA,0,NA,0
Suriname,Male,64,10,2709,2,NA,0,NA,0
Suriname,Female,19,10,Indigenous,2,2,0,NA,0
Suriname,Male,27,15,Black,5,5,1,NA,0
Suriname,Male,33,9,Black,1,12,1,NA,0
Suriname,Male,24,12,Mulatto,5,14,0,NA,0
Suriname,Male,55,7,Black,5,NA,0,NA,0
Suriname,Female,25,11,Black,6,13,0,NA,0
Suriname,Female,21,10,2711,3,10,0,NA,0
Suriname,Female,27,14,2709,10,10,0,NA,0
Suriname,Male,41,6,2709,10,6,0,NA,1
Suriname,Male,21,9,2709,4,8,0,NA,0
Suriname,Male,65,4,2709,1,6,0,NA,0
Suriname,Male,49,15,Mulatto,4,NA,0,NA,0
Suriname,Female,31,14,Mulatto,10,14,0,NA,0
Suriname,Female,37,10,Black,5,0,0,NA,0
Suriname,Male,63,10,Black,NA,NA,0,NA,0
Suriname,Female,18,10,2709,3,NA,0,NA,NA
Suriname,Female,31,13,Black,4,NA,0,NA,NA
Suriname,Female,28,12,2709,7,12,0,NA,0
Suriname,Male,47,6,Black,1,10,0,NA,1
Suriname,Female,30,18,Mulatto,5,NA,0,NA,0
Suriname,Male,26,4,2711,5,14,0,NA,0
Suriname,Female,25,13,2710,5,NA,0,NA,0
Suriname,Male,29,11,2711,6,13,0,NA,0
Suriname,Male,23,8,2711,1,8,0,NA,0
Suriname,Male,49,18,2711,1,14,0,NA,1
Suriname,Female,51,8,2711,2,NA,0,NA,0
Suriname,Female,30,15,2709,4,NA,0,NA,0
Suriname,Male,36,13,Indigenous,7,11,0,NA,0
Suriname,Female,42,13,Black,10,5,0,NA,1
Suriname,Male,46,13,Black,10,NA,1,NA,NA
Suriname,Female,55,8,2710,5,8,0,NA,0
Suriname,Female,37,10,Mulatto,2,15,0,NA,0
Suriname,Male,43,10,Mulatto,1,9,0,NA,0
Suriname,Female,56,8,2710,2,11,0,NA,0
Suriname,Male,30,10,2711,5,8,0,NA,0
Suriname,Male,66,3,Black,7,NA,1,NA,0
Suriname,Male,63,8,2709,1,NA,0,NA,0
Suriname,Female,59,16,Black,5,10,0,NA,0
Suriname,Female,32,12,2711,3,11,0,NA,0
Suriname,Female,22,10,2711,10,15,0,NA,0
Suriname,Male,58,16,White,1,15,1,NA,0
Suriname,Male,25,9,Mulatto,10,12,0,NA,0
Suriname,Male,35,12,Mulatto,10,16,1,NA,0
Suriname,Female,36,14,Black,6,NA,NA,NA,0
Suriname,Female,36,13,Black,6,NA,0,NA,0
Suriname,Male,45,10,Indigenous,1,13,0,NA,0
Suriname,Female,25,9,2711,5,9,0,NA,0
Suriname,Female,48,5,Black,5,12,0,NA,0
Suriname,Male,34,8,Indigenous,10,16,0,NA,0
Suriname,Female,27,8,2711,1,15,0,NA,0
Suriname,Female,79,13,Black,1,NA,0,NA,0
Suriname,Male,44,9,2709,10,2,0,NA,0
Suriname,Female,38,13,Black,4,12,0,NA,0
Suriname,Female,53,0,Other,1,NA,0,NA,0
Suriname,Male,18,13,Mulatto,3,NA,0,NA,0
Suriname,Female,73,10,2709,1,NA,1,NA,0
Suriname,Male,46,8,2711,4,5,0,NA,0
Suriname,Male,32,11,Black,4,7,0,NA,0
Suriname,Male,22,12,2709,10,16,0,NA,0
Suriname,Female,34,14,Black,1,NA,0,NA,0
Suriname,Male,31,11,2711,1,5,0,NA,0
Suriname,Male,82,9,2711,3,6,0,NA,0
Suriname,Male,36,14,Mulatto,4,NA,0,NA,0
Suriname,Male,19,11,Don't Know,5,6,0,NA,1
Suriname,Female,63,4,2709,5,NA,1,NA,0
Suriname,Male,26,14,Mulatto,1,7,0,NA,0
Suriname,Female,26,11,Black,10,NA,0,NA,0
Suriname,Male,27,18,Black,5,NA,1,NA,0
Suriname,Female,62,6,Black,2,12,0,NA,NA
Suriname,Female,28,2,Black,1,NA,0,NA,0
Suriname,Female,65,0,Indigenous,7,4,0,NA,0
Suriname,Female,40,7,Indigenous,3,7,0,NA,0
Suriname,Female,34,10,2709,3,7,0,NA,0
Suriname,Female,52,9,2711,4,NA,0,NA,0
Suriname,Female,21,13,Mulatto,2,15,1,NA,0
Suriname,Male,22,14,Mulatto,1,14,0,NA,0
Suriname,Female,53,13,White,4,0,0,NA,0
Suriname,Male,41,8,2710,4,15,0,NA,0
Suriname,Female,70,16,Mulatto,4,9,0,NA,0
Suriname,Female,46,10,2710,1,NA,0,NA,0
Suriname,Male,75,1,2711,7,NA,0,NA,0
Suriname,Female,26,15,2710,5,NA,0,NA,0
Suriname,Female,29,9,Indigenous,1,8,0,NA,0
Suriname,Male,39,10,Black,6,15,1,NA,0
Suriname,Female,28,13,Indigenous,1,13,0,NA,0
Suriname,Female,42,8,Black,NA,NA,0,NA,1
Suriname,Female,45,16,Black,5,NA,0,NA,0
Suriname,Male,23,11,Indigenous,4,5,1,NA,0
Suriname,Male,63,16,Other,1,13,1,NA,0
Suriname,Male,50,10,Black,1,11,0,NA,0
Suriname,Female,63,5,2709,2,NA,0,NA,0
Suriname,Female,45,6,2711,5,0,0,NA,NA
Suriname,Male,47,12,2711,4,16,1,NA,1
Suriname,Female,18,10,Mulatto,9,NA,0,NA,0
Suriname,Male,20,11,Mulatto,5,NA,0,NA,0
Suriname,Female,44,13,Black,10,NA,0,NA,0
Suriname,Male,66,0,2711,3,NA,1,NA,0
Suriname,Male,71,10,Mulatto,4,12,0,NA,0
Suriname,Female,61,8,2710,NA,NA,0,NA,0
Suriname,Male,50,9,Black,1,9,0,NA,0
Suriname,Female,33,14,2711,3,10,0,NA,0
Suriname,Female,52,13,Black,9,13,0,NA,0
Suriname,Female,47,14,Black,3,16,0,NA,0
Suriname,Male,26,18,Other,5,NA,0,NA,0
Suriname,Male,50,3,2711,4,NA,0,NA,0
Suriname,Male,45,7,Black,5,NA,0,NA,0
Suriname,Female,37,13,Black,1,NA,0,NA,0
Suriname,Female,37,13,2710,1,NA,0,NA,0
Suriname,Male,30,10,2709,10,NA,0,NA,0
Suriname,Male,28,11,2710,10,16,0,NA,0
Suriname,Male,19,10,2711,1,8,0,NA,0
Suriname,Female,25,4,2711,9,8,0,NA,0
Suriname,Female,48,10,2711,6,14,0,NA,0
Suriname,Female,66,10,2710,6,NA,1,NA,0
Suriname,Female,48,12,2709,10,13,1,NA,0
Suriname,Male,42,4,Mulatto,1,6,0,NA,0
Suriname,Female,24,13,Mulatto,1,0,0,NA,0
Suriname,Male,64,4,Mulatto,1,2,0,NA,NA
Suriname,Male,62,8,Mulatto,7,10,0,NA,0
Suriname,Male,57,6,Black,1,11,0,NA,0
Suriname,Male,50,10,Black,3,12,0,NA,0
Suriname,Male,23,10,Black,4,0,0,NA,0
Suriname,Male,31,10,2709,1,14,0,NA,0
