groupid,name,year,failure,allies,alliesties,size,religious,ethnic,logpop,namerica,latamerica,ssafrica,meast,asia,cinc,civilwar,decap,spline1,spline2,spline3,democracy,interact,interact_allies,lgdp,gdpb,popt,gdppercap,size1,size2,size3
176,Iparretarrak (IK),1987,0,1,0.01641892082989216,0,0,1,17.858367919921875,0,0,0,0,0,0.02068069949746132,0,0,0,0,0,1,0,0,27.567407608032227,938.36798095703125,56988948,16465.7890625,0,0,0
176,Iparretarrak (IK),1988,0,1,0.01641892082989216,0,0,1,17.863018035888672,0,0,0,0,0,0.02060999907553196,0,1,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,1,0.01641892082989216,1,27.65424919128418,1023.5,57254572,17876.30078125,0,0,0
176,Iparretarrak (IK),1989,0,1,0.01641892082989216,0,0,1,17.872867584228516,0,0,0,0,0,0.020935699343681335,0,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,1,0,0,27.660696029663086,1030.1199951171875,57821288,17815.583984375,0,0,0
176,Iparretarrak (IK),1990,0,1,0.01641892082989216,0,0,1,17.878849029541016,0,0,0,0,0,0.022123200818896294,0,0,-22.5,-18,-10.5,1,0,0,27.874202728271484,1275.300048828125,58168180,21924.357421875,0,0,0
176,Iparretarrak (IK),1991,0,1,0.01641892082989216,0,0,1,17.88477897644043,0,0,0,0,0,0.02347240038216114,0,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,1,0,0,27.874406814575195,1275.56005859375,58514140,21799.17578125,0,0,0
176,Iparretarrak (IK),1992,0,1,0.01641892082989216,0,0,1,17.890649795532227,0,0,0,0,0,0.023531099781394005,0,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,1,0,0,27.973703384399414,1408.719970703125,58858676,23933.939453125,0,0,0
176,Iparretarrak (IK),1993,0,1,0.01641892082989216,0,0,1,17.895912170410156,0,0,0,0,0,0.023895500227808952,0,0,-153,-144,-84,1,0,0,27.91626739501953,1330.0899658203125,59169228,22479.421875,0,0,0
176,Iparretarrak (IK),1994,0,1,0.01641892082989216,0,0,1,17.900558471679688,0,0,0,0,0,0.024766400456428528,0,0,-221.83334350585938,-227.6666717529297,-133.38888549804688,1,0,0,27.968664169311523,1401.6400146484375,59444784,23578.85546875,0,0,0
176,Iparretarrak (IK),1995,0,1,0.01641892082989216,0,0,1,17.905046463012695,0,0,0,0,0,0.02501850016415119,0,0,-301.6666564941406,-333.3333435058594,-199.11111450195312,1,0,0,28.107187271118164,1609.8900146484375,59712172,26960.833984375,0,0,0
176,Iparretarrak (IK),1996,0,1,0.01641892082989216,0,0,1,17.909536361694336,0,0,0,0,0,0.02493870072066784,0,0,-391.5,-459,-283.5,1,0,0,28.109891891479492,1614.25,59980876,26912.744140625,0,0,0
176,Iparretarrak (IK),1997,0,1,0.01641892082989216,0,0,1,17.914077758789062,0,0,0,0,0,0.023835599422454834,0,0,-490.33331298828125,-602.66668701171875,-388.8888854980469,1,0,0,28.00994300842285,1460.7099609375,60253892,24242.583984375,0,0,0
176,Iparretarrak (IK),1998,0,0,0,0,0,1,17.91872787475586,0,0,0,0,0,0.023975100368261337,0,0,-597.1666259765625,-762.33331298828125,-517.611083984375,1,0,0,28.04363441467285,1510.760009765625,60534736,24956.91015625,0,0,0
190,Basque Fatherland and Freedom (ETA),1987,0,6,0.10003037750720978,1,0,1,17.476009368896484,0,0,0,0,0,0.011323000304400921,0,0,0,0,0,1,0,0,26.48494529724121,317.8819885253906,38880732,8175.8232421875,1,0,0
190,Basque Fatherland and Freedom (ETA),1988,0,6,0.10003037750720978,1,0,1,17.480453491210938,0,0,0,0,0,0.011285900138318539,0,1,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,1,0.10003037750720978,6,26.650562286376953,375.1390075683594,39053908,9605.6708984375,1,0,0
190,Basque Fatherland and Freedom (ETA),1989,0,6,0.10003037750720978,1,0,1,17.48455810546875,0,0,0,0,0,0.011796900071203709,0,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,1,0,0,26.748239517211914,413.6310119628906,39214540,10547.8984375,1,0,0
190,Basque Fatherland and Freedom (ETA),1990,0,6,0.10003037750720978,1,0,1,17.488025665283203,0,0,0,0,0,0.011824600398540497,0,0,-22.5,-18,-10.5,1,0,0,27.005722045898438,535.10101318359375,39350752,13598.2412109375,1,0,0
190,Basque Fatherland and Freedom (ETA),1991,0,6,0.10003037750720978,1,0,1,17.490833282470703,0,0,0,0,0,0.01225540041923523,0,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,1,0,0,27.078676223754883,575.5989990234375,39461388,14586.384765625,1,0,0
190,Basque Fatherland and Freedom (ETA),1992,0,3,0.10003037750720978,1,0,1,17.493061065673828,0,0,0,0,0,0.01192410010844469,0,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,1,0,0,27.1677188873291,629.2020263671875,39549400,15909.267578125,1,0,0
190,Basque Fatherland and Freedom (ETA),1993,0,3,0.10003037750720978,1,0,1,17.49503517150879,0,0,0,0,0,0.0118562001734972,0,0,-153,-144,-84,1,0,0,26.984086990356445,523.64898681640625,39627552,13214.265625,1,0,0
190,Basque Fatherland and Freedom (ETA),1994,0,3,0.10003037750720978,1,0,1,17.496633529663086,0,0,0,0,0,0.011803699657320976,0,0,-221.83334350585938,-227.6666717529297,-133.38888549804688,1,0,0,26.994483947753906,529.12200927734375,39690940,13331.052734375,1,0,0
190,Basque Fatherland and Freedom (ETA),1995,0,2,0.10003037750720978,1,0,1,17.49811363220215,0,0,0,0,0,0.011873899959027767,0,0,-301.6666564941406,-333.3333435058594,-199.11111450195312,1,0,0,27.14153289794922,612.94000244140625,39749732,15419.978515625,1,0,0
190,Basque Fatherland and Freedom (ETA),1996,0,2,0.10003037750720978,1,0,1,17.499473571777344,0,0,0,0,0,0.011235900223255157,0,0,-391.5,-459,-283.5,1,0,0,27.18629264831543,640.99798583984375,39803824,16103.9296875,1,0,0
190,Basque Fatherland and Freedom (ETA),1997,0,2,0.10003037750720978,1,0,1,17.500768661499023,0,0,0,0,0,0.011104400269687176,0,0,-490.33331298828125,-602.66668701171875,-388.8888854980469,1,0,0,27.10116958618164,588.6920166015625,39855408,14770.693359375,1,0,0
190,Basque Fatherland and Freedom (ETA),1998,0,3,0,1,0,1,17.502042770385742,0,0,0,0,0,0.011468799784779549,0,0,-597.1666259765625,-762.33331298828125,-517.611083984375,1,0,0,27.148202896118164,617.0419921875,39906220,15462.3017578125,1,0,0
190,Basque Fatherland and Freedom (ETA),1999,0,3,0,1,0,1,17.50322151184082,0,0,0,0,0,0.011115900240838528,0,0,-711,-936,-671,1,0,0,27.174041748046875,633.1939697265625,39953288,15848.357421875,1,0,0
190,Basque Fatherland and Freedom (ETA),2000,0,3,0,1,0,1,17.504791259765625,0,0,0,0,0,0.01098219957202673,0,0,-830.8333740234375,-1121.6666259765625,-846.388916015625,1,0,0,27.112504959106445,595.40301513671875,40016052,14879.1044921875,1,0,0
190,Basque Fatherland and Freedom (ETA),2001,0,2,0,1,0,1,17.50656509399414,0,0,0,0,0,0.010840900242328644,0,0,-955.666748046875,-1317.3333740234375,-1040.111083984375,1,0,0,27.162578582763672,625.97601318359375,40087096,15615.3994140625,1,0,0
190,Basque Fatherland and Freedom (ETA),2002,0,2,0,1,0,1,17.508195877075195,0,0,0,0,0,0.011470399796962738,0,0,-1084.5,-1521,-1248.5,1,0,0,27.28167152404785,705.14599609375,40152524,17561.685546875,1,0,0
190,Basque Fatherland and Freedom (ETA),2003,0,2,0,1,0,1,17.509811401367188,0,0,0,0,0,0.011020000092685223,0,0,-1216.333251953125,-1730.666748046875,-1467.888916015625,1,0,0,27.533246994018555,906.85302734375,40217444,22548.748046875,1,0,0
190,Basque Fatherland and Freedom (ETA),2004,0,2,0,1,0,1,17.511384963989258,0,0,0,0,0,0.01131569966673851,0,0,-1350.166748046875,-1944.333251953125,-1694.611083984375,1,0,0,27.69826889038086,1069.56005859375,40280780,26552.61328125,1,0,0
190,Basque Fatherland and Freedom (ETA),2005,0,2,0,1,0,1,17.512889862060547,0,0,0,0,0,0.0114163001999259,0,0,-1485,-2160,-1925,1,0,0,27.7770938873291,1157.280029296875,40341444,28687.123046875,1,0,0
191,First of October Antifascist Resistance Group (GRAPO),1987,0,2,0.010032336227595806,0,0,0,17.476009368896484,0,0,0,0,0,0.011323000304400921,0,0,0,0,0,1,0,0,26.48494529724121,317.8819885253906,38880732,8175.8232421875,0,0,0
191,First of October Antifascist Resistance Group (GRAPO),1988,0,1,0.010032336227595806,0,0,0,17.480453491210938,0,0,0,0,0,0.011285900138318539,0,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,1,0,0,26.650562286376953,375.1390075683594,39053908,9605.6708984375,0,0,0
191,First of October Antifascist Resistance Group (GRAPO),1989,0,1,0.010032336227595806,0,0,0,17.48455810546875,0,0,0,0,0,0.011796900071203709,0,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,1,0,0,26.748239517211914,413.6310119628906,39214540,10547.8984375,0,0,0
191,First of October Antifascist Resistance Group (GRAPO),1990,0,1,0.010032336227595806,0,0,0,17.488025665283203,0,0,0,0,0,0.011824600398540497,0,0,-22.5,-18,-10.5,1,0,0,27.005722045898438,535.10101318359375,39350752,13598.2412109375,0,0,0
191,First of October Antifascist Resistance Group (GRAPO),1991,0,1,0.010032336227595806,0,0,0,17.490833282470703,0,0,0,0,0,0.01225540041923523,0,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,1,0,0,27.078676223754883,575.5989990234375,39461388,14586.384765625,0,0,0
191,First of October Antifascist Resistance Group (GRAPO),1992,0,1,0.010032336227595806,0,0,0,17.493061065673828,0,0,0,0,0,0.01192410010844469,0,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,1,0,0,27.1677188873291,629.2020263671875,39549400,15909.267578125,0,0,0
191,First of October Antifascist Resistance Group (GRAPO),1993,0,1,0.010032336227595806,0,0,0,17.49503517150879,0,0,0,0,0,0.0118562001734972,0,0,-153,-144,-84,1,0,0,26.984086990356445,523.64898681640625,39627552,13214.265625,0,0,0
191,First of October Antifascist Resistance Group (GRAPO),1994,0,1,0.010032336227595806,0,0,0,17.496633529663086,0,0,0,0,0,0.011803699657320976,0,0,-221.83334350585938,-227.6666717529297,-133.38888549804688,1,0,0,26.994483947753906,529.12200927734375,39690940,13331.052734375,0,0,0
191,First of October Antifascist Resistance Group (GRAPO),1995,0,1,0.010032336227595806,0,0,0,17.49811363220215,0,0,0,0,0,0.011873899959027767,0,0,-301.6666564941406,-333.3333435058594,-199.11111450195312,1,0,0,27.14153289794922,612.94000244140625,39749732,15419.978515625,0,0,0
191,First of October Antifascist Resistance Group (GRAPO),1996,0,1,0.010032336227595806,0,0,0,17.499473571777344,0,0,0,0,0,0.011235900223255157,0,0,-391.5,-459,-283.5,1,0,0,27.18629264831543,640.99798583984375,39803824,16103.9296875,0,0,0
191,First of October Antifascist Resistance Group (GRAPO),1997,0,1,0.010032336227595806,0,0,0,17.500768661499023,0,0,0,0,0,0.011104400269687176,0,0,-490.33331298828125,-602.66668701171875,-388.8888854980469,1,0,0,27.10116958618164,588.6920166015625,39855408,14770.693359375,0,0,0
191,First of October Antifascist Resistance Group (GRAPO),1998,0,1,0,0,0,0,17.502042770385742,0,0,0,0,0,0.011468799784779549,0,0,-597.1666259765625,-762.33331298828125,-517.611083984375,1,0,0,27.148202896118164,617.0419921875,39906220,15462.3017578125,0,0,0
191,First of October Antifascist Resistance Group (GRAPO),1999,0,1,0,0,0,0,17.50322151184082,0,0,0,0,0,0.011115900240838528,0,0,-711,-936,-671,1,0,0,27.174041748046875,633.1939697265625,39953288,15848.357421875,0,0,0
191,First of October Antifascist Resistance Group (GRAPO),2000,0,1,0,0,0,0,17.504791259765625,0,0,0,0,0,0.01098219957202673,0,1,-830.8333740234375,-1121.6666259765625,-846.388916015625,1,0,1,27.112504959106445,595.40301513671875,40016052,14879.1044921875,0,0,0
195,Terra Lliure (TK),1987,0,0,0,0,0,1,17.476009368896484,0,0,0,0,0,0.011323000304400921,0,0,0,0,0,1,0,0,26.48494529724121,317.8819885253906,38880732,8175.8232421875,0,0,0
195,Terra Lliure (TK),1988,0,0,0,0,0,1,17.480453491210938,0,0,0,0,0,0.011285900138318539,0,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,1,0,0,26.650562286376953,375.1390075683594,39053908,9605.6708984375,0,0,0
195,Terra Lliure (TK),1989,0,0,0,0,0,1,17.48455810546875,0,0,0,0,0,0.011796900071203709,0,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,1,0,0,26.748239517211914,413.6310119628906,39214540,10547.8984375,0,0,0
195,Terra Lliure (TK),1990,0,0,0,0,0,1,17.488025665283203,0,0,0,0,0,0.011824600398540497,0,0,-22.5,-18,-10.5,1,0,0,27.005722045898438,535.10101318359375,39350752,13598.2412109375,0,0,0
195,Terra Lliure (TK),1991,0,0,0,0,0,1,17.490833282470703,0,0,0,0,0,0.01225540041923523,0,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,1,0,0,27.078676223754883,575.5989990234375,39461388,14586.384765625,0,0,0
203,Red Army Faction,1987,0,4,0.016968565061688423,0,0,0,18.168601989746094,0,0,0,0,0,0.027393000200390816,0,0,0,0,0,1,0,0,27.888187408447266,1293.260009765625,77718352,16640.341796875,0,0,0
203,Red Army Faction,1988,0,3,0.016968565061688423,0,0,0,18.172611236572266,0,0,0,0,0,0.02777699939906597,0,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,1,0,0,27.964582443237305,1395.9300537109375,78030568,17889.52734375,0,0,0
203,Red Army Faction,1989,0,3,0.016968565061688423,0,0,0,18.18045425415039,0,0,0,0,0,0.028474999591708183,0,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,1,0,0,27.962961196899414,1393.6700439453125,78644968,17721.03125,0,0,0
203,Red Army Faction,1990,0,3,0.016968565061688423,0,0,0,18.189762115478516,0,0,0,0,0,0.02441749908030033,0,0,-22.5,-18,-10.5,1,0,0,28.199153900146484,1764.969970703125,79380408,22234.328125,0,0,0
203,Red Army Faction,1991,0,3,0.016968565061688423,0,0,0,18.19734001159668,0,0,0,0,0,0.0328156016767025,0,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,1,0,0,28.252601623535156,1861.8699951171875,79984224,23277.96484375,0,0,0
203,Red Army Faction,1992,1,3,0.016968565061688423,0,0,0,18.204980850219727,0,0,0,0,0,0.03302599862217903,0,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,1,0,0,28.383913040161133,2123.1298828125,80597712,26342.310546875,0,0,0
205,Revolutionary Cells,1987,0,1,0,0,0,0,18.168601989746094,0,0,0,0,0,0.027393000200390816,0,0,0,0,0,1,0,0,27.888187408447266,1293.260009765625,77718352,16640.341796875,0,0,0
205,Revolutionary Cells,1988,0,1,0,0,0,0,18.172611236572266,0,0,0,0,0,0.02777699939906597,0,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,1,0,0,27.964582443237305,1395.9300537109375,78030568,17889.52734375,0,0,0
205,Revolutionary Cells,1989,0,1,0,0,0,0,18.18045425415039,0,0,0,0,0,0.028474999591708183,0,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,1,0,0,27.962961196899414,1393.6700439453125,78644968,17721.03125,0,0,0
205,Revolutionary Cells,1990,0,1,0,0,0,0,18.189762115478516,0,0,0,0,0,0.02441749908030033,0,0,-22.5,-18,-10.5,1,0,0,28.199153900146484,1764.969970703125,79380408,22234.328125,0,0,0
205,Revolutionary Cells,1991,0,1,0,0,0,0,18.19734001159668,0,0,0,0,0,0.0328156016767025,0,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,1,0,0,28.252601623535156,1861.8699951171875,79984224,23277.96484375,0,0,0
205,Revolutionary Cells,1992,1,1,0,0,0,0,18.204980850219727,0,0,0,0,0,0.03302599862217903,0,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,1,0,0,28.383913040161133,2123.1298828125,80597712,26342.310546875,0,0,0
223,New Red Brigades / Communist Combatant Party,1987,0,4,0.046147752553224564,0,0,0,17.853809356689453,0,0,0,0,0,0.019124500453472137,0,0,0,0,0,1,0,0,27.41168975830078,803.05499267578125,56729752,14155.7998046875,0,0,0
223,New Red Brigades / Communist Combatant Party,1988,0,3,0.046147752553224564,0,0,0,17.853885650634766,0,0,0,0,0,0.019074300304055214,0,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,1,0,0,27.512989044189453,888.66802978515625,56734080,15663.7421875,0,0,0
223,New Red Brigades / Communist Combatant Party,1989,0,3,0.046147752553224564,0,0,0,17.853946685791016,0,0,0,0,0,0.020176300778985023,0,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,1,0,0,27.5537052154541,925.5980224609375,56737544,16313.677734375,0,0,0
223,New Red Brigades / Communist Combatant Party,1990,0,3,0.046147752553224564,0,0,0,17.854040145874023,0,0,0,0,0,0.02023860067129135,0,0,-22.5,-18,-10.5,1,0,0,27.794269561767578,1177.3299560546875,56742848,20748.517578125,0,0,0
223,New Red Brigades / Communist Combatant Party,1991,0,3,0.046147752553224564,0,0,0,17.854122161865234,0,0,0,0,0,0.021277399733662605,0,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,1,0,0,27.84783172607422,1242.1099853515625,56747500,21888.365234375,0,0,0
223,New Red Brigades / Communist Combatant Party,1992,0,3,0.046147752553224564,0,0,0,17.85576629638672,0,0,0,0,0,0.02151940017938614,0,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,1,0,0,27.905473709106445,1315.81005859375,56840876,23149.009765625,0,0,0
223,New Red Brigades / Communist Combatant Party,1993,0,2,0.046147752553224564,0,0,0,17.859031677246094,0,0,0,0,0,0.021722299978137016,0,0,-153,-144,-84,1,0,0,27.690656661987305,1061.449951171875,57026788,18613.181640625,0,0,0
223,New Red Brigades / Communist Combatant Party,1994,0,2,0.046147752553224564,0,0,0,17.861705780029297,0,0,0,0,0,0.020057599991559982,0,1,-221.83334350585938,-227.6666717529297,-133.38888549804688,1,0.046147752553224564,2,27.722314834594727,1095.5899658203125,57179488,19160.54296875,0,0,0
223,New Red Brigades / Communist Combatant Party,1995,0,2,0.046147752553224564,0,0,0,17.863367080688477,0,0,0,0,0,0.020699599757790565,0,0,-301.6666564941406,-333.3333435058594,-199.11111450195312,1,0,0,27.788700103759766,1170.7900390625,57274560,20441.7109375,0,0,0
223,New Red Brigades / Communist Combatant Party,1996,0,2,0.046147752553224564,0,0,0,17.864980697631836,0,0,0,0,0,0.020623700693249702,0,0,-391.5,-459,-283.5,1,0,0,27.900230407714844,1308.9300537109375,57367052,22816.755859375,0,0,0
223,New Red Brigades / Communist Combatant Party,1997,0,2,0.046147752553224564,0,0,0,17.8669376373291,0,0,0,0,0,0.02057510055601597,0,0,-490.33331298828125,-602.66668701171875,-388.8888854980469,1,0,0,27.845365524291992,1239.050048828125,57479428,21556.408203125,0,0,0
223,New Red Brigades / Communist Combatant Party,1998,0,1,0,0,0,0,17.8681697845459,0,0,0,0,0,0.021163199096918106,0,0,-597.1666259765625,-762.33331298828125,-517.611083984375,1,0,0,27.867128372192383,1266.31005859375,57550292,22003.537109375,0,0,0
223,New Red Brigades / Communist Combatant Party,1999,0,1,0,0,0,0,17.869096755981445,0,0,0,0,0,0.020466800779104233,0,0,-711,-936,-671,1,0,0,27.853012084960938,1248.56005859375,57603664,21675.009765625,0,0,0
223,New Red Brigades / Communist Combatant Party,2000,0,1,0,0,0,0,17.871103286743164,0,0,0,0,0,0.01885879971086979,0,0,-830.8333740234375,-1121.6666259765625,-846.388916015625,1,0,0,27.763591766357422,1141.760009765625,57719364,19781.23046875,0,0,0
223,New Red Brigades / Communist Combatant Party,2001,0,1,0,0,0,0,17.873275756835938,0,0,0,0,0,0.01854420080780983,0,0,-955.666748046875,-1317.3333740234375,-1040.111083984375,1,0,0,27.78143882751465,1162.3199462890625,57844896,20093.734375,0,0,0
223,New Red Brigades / Communist Combatant Party,2002,0,1,0,0,0,0,17.87469482421875,0,0,0,0,0,0.018439799547195435,0,0,-1084.5,-1521,-1248.5,1,0,0,27.867286682128906,1266.510009765625,57927040,21863.8828125,0,0,0
223,New Red Brigades / Communist Combatant Party,2003,0,1,0,0,0,0,17.875925064086914,0,0,0,0,0,0.018495600670576096,0,1,-1216.333251953125,-1730.666748046875,-1467.888916015625,1,0,1,28.081872940063477,1569.6500244140625,57998348,27063.701171875,0,0,0
240,Kosovo Liberation Army,1992,0,0,0,2,0,1,14.45174789428711,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,21.563373565673828,2.3166184425354004,1889358.5,1226.1402587890625,0,1,0
240,Kosovo Liberation Army,1993,0,0,0,2,0,1,14.46656608581543,0,0,0,0,0,2.652000111993402e-4,0,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,0,0,0,21.659435272216797,2.5501949787139893,1917563.75,1329.9140625,0,1,0
240,Kosovo Liberation Army,1994,0,0,0,2,0,1,14.475635528564453,0,0,0,0,0,2.426999999443069e-4,0,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,0,0,0,21.941516876220703,3.381270170211792,1935034.125,1747.3956298828125,0,1,0
240,Kosovo Liberation Army,1995,0,0,0,2,0,1,14.485413551330566,0,0,0,0,0,2.7210000553168356e-4,0,0,-22.5,-18,-10.5,0,0,0,22.21603012084961,4.449375152587891,1954047.75,2277.00439453125,0,1,0
240,Kosovo Liberation Army,1996,0,0,0,2,0,1,14.49410343170166,0,0,0,0,0,2.6959998649545014e-4,0,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,0,0,0,22.20989418029785,4.4221601486206055,1971102.25,2243.49609375,0,1,0
240,Kosovo Liberation Army,1997,0,0,0,2,0,1,14.501058578491211,0,0,0,0,0,2.6959998649545014e-4,0,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,0,0,0,22.04109764099121,3.7353122234344482,1984859.25,1881.90283203125,0,1,0
240,Kosovo Liberation Army,1998,0,0,0,2,0,1,14.506392478942871,0,0,0,0,0,2.838000073097646e-4,0,0,-153,-144,-84,0,0,0,21.996124267578125,3.571043014526367,1995474.625,1789.57080078125,0,1,0
240,Kosovo Liberation Army,1999,1,0,0,2,0,1,14.511147499084473,0,0,0,0,0,2.837000065483153e-4,0,0,-221.83334350585938,-227.6666717529297,-133.38888549804688,0,0,0,22.02435302734375,3.673288345336914,2004985.75,1832.0770263671875,0,1,0
